OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu024,0.008085,6.00E-05,0.002733,0.011043,0.000239,0.005464,0.682318,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu025,0.001803,5.00E-06,0.000804,0.001831,7.00E-06,0.000904,0.991009,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu026,0.003747,4.90E-05,0.002464,0.003831,2.10E-05,0.001636,0.974026,1.999994,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu027,0.000592,1.00E-06,0.000301,0.000704,2.00E-06,0.000524,0.851149,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu029,0.009691,5.10E-05,0.002521,0.012875,0.000121,0.003881,0.498501,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu030,0.000338,0,0.000221,0.016255,0.002097,0.016191,0.77023,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu031,0.001747,3.00E-06,0.000569,0.004705,0.000175,0.004673,0.996004,1.999994,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu033,0.009522,0.00011,0.003712,0.009832,7.80E-05,0.003129,0.944056,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu034,0.006226,9.00E-05,0.003346,0.003634,2.10E-05,0.001617,0.59041,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu035,0.001042,1.00E-06,0.000351,0.00124,3.00E-06,0.000633,0.818182,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu036,0.005803,4.60E-05,0.002404,0.004817,9.00E-06,0.001075,0.841159,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu040,0.003719,1.30E-05,0.001254,0.006536,0.000132,0.004065,0.749251,1.999994,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu041,8.50E-05,0,4.10E-05,0.000451,1.00E-06,0.000388,0.682318,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu042,8.50E-05,0,5.90E-05,0.027806,0.006185,0.027806,0.909091,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu044,0.000225,0,0.00012,8.50E-05,0,5.90E-05,0.390609,1.999994,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu045,0.000338,1.00E-06,0.000279,0.000113,0,7.40E-05,0.435564,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Anaerobiospirillum(100);
Otu046,0.000113,0,6.00E-05,0.001042,8.00E-06,0.001011,0.752248,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu049,0.001409,3.00E-06,0.000599,0.003099,2.20E-05,0.001667,0.44955,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu050,2.80E-05,0,2.80E-05,0.00169,2.30E-05,0.00169,0.717283,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu052,5.60E-05,0,5.60E-05,0.013748,0.001512,0.013748,0.575425,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu053,0.001803,2.00E-06,0.000511,0.001859,3.00E-06,0.00065,0.956044,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);
Otu055,0.001296,3.00E-06,0.000617,0.002254,1.00E-05,0.001098,0.491508,1.999994,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);
Otu056,5.60E-05,0,3.70E-05,5.60E-05,0,5.60E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu057,8.50E-05,0,5.90E-05,0.000113,0,0.000113,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);
Otu062,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu064,0.002958,2.00E-06,0.000531,0.003381,1.00E-05,0.001096,0.723277,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Intestinimonas(100);
Otu065,0.000507,1.00E-06,0.000258,0.000423,0,0.000243,0.755245,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu067,0.006846,0.000143,0.004233,0.003409,2.40E-05,0.001714,0.534466,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu068,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);
Otu070,0,0,0,5.60E-05,0,5.60E-05,0.499993,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu072,0.000197,0,0.000116,0.000169,0,0.000111,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu073,0.000197,0,6.60E-05,0.000817,4.00E-06,0.000721,0.905095,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu076,0.001211,1.00E-06,0.000428,0.001662,3.00E-06,0.000605,0.553447,1.999994,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Sphaerochaeta(100);
Otu077,0,0,0,0.000394,1.00E-06,0.000394,0.625375,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu078,0.000704,0,0.00025,0.000507,1.00E-06,0.000251,0.567433,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu080,5.60E-05,0,3.70E-05,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu083,0.000225,0,8.50E-05,0.000141,0,0.000141,0.703297,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu084,0.001972,2.00E-06,0.000538,0.001634,4.00E-06,0.000735,0.714286,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu086,0,0,0,5.60E-05,0,3.70E-05,0.499993,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacteriaceae_unclassified(100);
