OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu140,2.80E-05,0,2.80E-05,5.60E-05,0,5.60E-05,1,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Catabacteriaceae(100);Catabacter(100);
Otu143,0,0,0,2.80E-05,0,2.80E-05,1,1.999997,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);
Otu144,0,0,0,2.80E-05,0,2.80E-05,1,1.999997,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Alcaligenaceae_unclassified(100);
Otu145,2.80E-05,0,2.80E-05,2.80E-05,0,2.80E-05,1,1.999997,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu151,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonas(100);
Otu155,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Stenotrophomonas(100);
Otu162,0,0,0,2.80E-05,0,2.80E-05,1,1.999997,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu171,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagaceae(100);Cytophagaceae_unclassified(100);
Otu175,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);
Otu180,0,0,0,2.80E-05,0,2.80E-05,1,1.999997,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Massilia(100);
Otu185,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiaceae(100);Rhizobiaceae_unclassified(100);
Otu243,2.80E-05,0,2.80E-05,0.000225,0,0.000225,0.603397,1.999997,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Proteus(100);
