OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu010,0.00848,1.60E-05,0.001395,0.010339,5.70E-05,0.00267,0.498501,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100);
Otu011,0.024792,0.000279,0.005903,0.018425,0.000119,0.00386,0.411588,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);
Otu016,0.007635,0.000146,0.004277,0.015974,0.000525,0.008097,0.441558,2.000001,0.894724316,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu017,0.021524,0.000497,0.007884,0.012396,0.000144,0.004246,0.348651,2.000001,0.894724316,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu019,0.032877,0.000324,0.006367,0.042568,0.00119,0.012196,0.484515,2.000001,0.894724316,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu020,0.006592,0.000113,0.003754,0.002564,1.20E-05,0.001214,0.385614,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu026,0.012086,0.000366,0.006767,0.005606,4.30E-05,0.002317,0.427572,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu032,0.007466,2.70E-05,0.00182,0.010424,7.50E-05,0.00306,0.416583,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu037,2.80E-05,0,2.80E-05,0.000113,0,7.40E-05,0.374982,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrio(100);
Otu050,5.60E-05,0,3.70E-05,0.002113,3.50E-05,0.002081,0.444555,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu057,8.50E-05,0,5.90E-05,0.000423,1.00E-06,0.000277,0.381618,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);
Otu063,5.60E-05,0,3.70E-05,0.000254,0,0.000223,0.447552,2.000001,0.894724316,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu065,0.001662,2.00E-06,0.000482,0.001127,1.00E-06,0.000335,0.367632,2.000001,0.894724316,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu073,0.000394,0,0.000119,0.00062,0,0.000212,0.344655,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu083,0.003803,1.90E-05,0.001525,0.005747,4.20E-05,0.002281,0.457542,2.000001,0.894724316,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu090,0.00062,1.00E-06,0.000312,0.00031,0,0.00019,0.373626,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Catenibacterium(100);
Otu097,0,0,0,5.60E-05,0,5.60E-05,0.499993,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Staphylococcus(100);
Otu102,0.000423,0,0.000138,0.000282,0,9.30E-05,0.323676,2.000001,0.894724316,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu105,0.000113,0,8.50E-05,2.80E-05,0,2.80E-05,0.374982,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu109,0,0,0,0.00062,2.00E-06,0.000558,0.30969,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu115,2.80E-05,0,2.80E-05,0.000113,0,0.000113,0.374982,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu123,0.003831,7.10E-05,0.002978,0.000732,2.00E-06,0.000543,0.417582,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu124,5.60E-05,0,5.60E-05,0,0,0,0.499993,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);
Otu133,0,0,0,5.60E-05,0,3.70E-05,0.499993,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Anaerofustis(100);
Otu135,5.60E-05,0,5.60E-05,0,0,0,0.499993,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Pediococcus(100);
Otu140,5.60E-05,0,3.70E-05,0,0,0,0.499993,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Catabacteriaceae(100);Catabacter(100);
Otu167,0,0,0,5.60E-05,0,5.60E-05,0.499993,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Variovorax(100);
Otu173,0,0,0,5.60E-05,0,5.60E-05,0.499993,2.000001,0.894724316,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacter(100);
Otu190,0,0,0,5.60E-05,0,5.60E-05,0.499993,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Hungatella(100);
Otu330,5.60E-05,0,5.60E-05,0,0,0,0.499993,2.000001,0.894724316,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerofilum(100);
Otu040,0.0091,4.20E-05,0.002281,0.012255,0.000111,0.003733,0.514486,2.000001,0.908702545,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu013,0.010339,0.000272,0.005835,0.005353,3.00E-05,0.00193,0.536464,2.000001,0.926972557,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu014,0.003775,1.70E-05,0.001449,0.005381,2.80E-05,0.001882,0.538462,2.000001,0.926972557,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu077,0.000141,0,0.000141,0.005719,0.00025,0.005591,0.549451,2.000001,0.9340667,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu044,0.000254,0,9.90E-05,0.000197,0,0.000108,0.566434,2.000001,0.951049679,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
