OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu054,0.001183,1.00E-06,0.000399,0.010987,0.000648,0.009001,0.093906,2.000003,0.563436,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu048,0.003747,1.40E-05,0.001302,0.00138,3.00E-06,0.000615,0.123876,2.000003,0.605715923,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu059,0.000113,0,0.000113,0,0,0,0.124989,2.000003,0.605715923,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu080,0,0,0,0.000113,0,4.30E-05,0.124989,2.000003,0.605715923,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu091,0.000113,0,6.00E-05,0,0,0,0.124989,2.000003,0.605715923,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu117,0,0,0,0.000113,0,0.000113,0.124989,2.000003,0.605715923,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
Otu016,0.011973,9.70E-05,0.003476,0.033807,0.001325,0.012868,0.144855,2.000003,0.67599,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu009,0.002057,2.00E-06,0.000508,0.001127,1.00E-06,0.00033,0.155844,2.000003,0.67711531,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu071,0.002507,6.00E-06,0.000881,0.000986,3.00E-06,0.000596,0.151848,2.000003,0.67711531,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionales_unclassified(100);Desulfovibrionales_unclassified(100);
Otu004,0.024313,0.000179,0.004729,0.035441,0.000273,0.005846,0.165834,2.000003,0.6965028,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu013,0.000958,2.00E-06,0.000436,0.002395,1.00E-05,0.001096,0.302697,2.000003,0.869674909,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu036,0.005184,1.50E-05,0.001364,0.003522,5.00E-06,0.000759,0.303696,2.000003,0.869674909,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu038,0.017777,0.00137,0.013086,0.002676,1.50E-05,0.001388,0.283716,2.000003,0.869674909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);
Otu044,0.041892,0.002633,0.018143,0.015438,0.000304,0.006161,0.257742,2.000003,0.869674909,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu058,0.000873,1.00E-06,0.000387,0.000394,0,0.000146,0.291708,2.000003,0.869674909,Bacteria(100);Deferribacteres(100);Deferribacteres(100);Deferribacterales(100);Deferribacteraceae(100);Mucispirillum(100);
Otu061,0.003183,5.40E-05,0.002589,0.000479,1.00E-06,0.00029,0.287712,2.000003,0.869674909,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Pseudoscardovia(100);
Otu065,0.002,4.00E-06,0.000695,0.001127,1.00E-06,0.000349,0.288711,2.000003,0.869674909,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu081,0.000169,0,0.000111,5.60E-05,0,5.60E-05,0.289035,2.000003,0.869674909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu083,0.039695,0.002569,0.01792,0.014593,0.000388,0.006964,0.235764,2.000003,0.869674909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu088,8.50E-05,0,8.50E-05,0,0,0,0.249989,2.000003,0.869674909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu092,0,0,0,8.50E-05,0,8.50E-05,0.249989,2.000003,0.869674909,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Anaerovibrio(100);
Otu115,8.50E-05,0,4.10E-05,0,0,0,0.249989,2.000003,0.869674909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu126,8.50E-05,0,5.90E-05,0,0,0,0.249989,2.000003,0.869674909,Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);
Otu162,8.50E-05,0,4.10E-05,0,0,0,0.249989,2.000003,0.869674909,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu073,5.60E-05,0,5.60E-05,0.001719,2.20E-05,0.001655,0.310689,2.000003,0.8699292,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu002,0.170357,0.017509,0.046783,0.230899,0.013378,0.040893,0.338661,2.000003,0.870842571,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);
Otu012,0.004817,6.50E-05,0.002855,0.001747,1.00E-06,0.000309,0.336663,2.000003,0.870842571,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu032,0.002817,1.80E-05,0.001516,0.005071,2.20E-05,0.001641,0.32967,2.000003,0.870842571,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu141,0.00138,1.30E-05,0.001257,8.50E-05,0,5.90E-05,0.328671,2.000003,0.870842571,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurella(100);
Otu085,0.001155,2.00E-06,0.00049,0.000648,1.00E-06,0.000314,0.355644,2.000003,0.89622288,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu049,0.00138,4.00E-06,0.000707,0.004902,6.80E-05,0.002921,0.366633,2.000003,0.905799176,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu116,0.000113,0,0.000113,2.80E-05,0,2.80E-05,0.374982,2.000003,0.908610231,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
