OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu097,5.60E-05,0,5.60E-05,0.000113,0,0.000113,1,1.999991,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Staphylococcus(100);
Otu098,0.000282,0,0.000213,0.000225,0,0.000225,0.937372,1.999991,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu106,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu108,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalicoccus(100);
Otu113,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu122,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu123,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu128,0.000507,1.00E-06,0.000507,0.000225,0,0.000225,0.854809,1.999991,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu143,0.000282,0,0.000282,0.000113,0,0.000113,0.827021,1.999991,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);
Otu144,0.000225,0,0.000159,0.000113,0,0.000113,0.817415,1.999991,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Alcaligenaceae_unclassified(100);
Otu147,0.000394,0,0.000324,0.000451,0,0.000225,0.950723,1.999991,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Christensenellaceae(100);Christensenella(100);
Otu148,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);
Otu150,0.001578,9.00E-06,0.001503,0.002141,6.00E-06,0.00169,0.928936,1.999991,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrionaceae_unclassified(100);
Otu190,0.000563,1.00E-06,0.000491,0.000113,0,0.000113,0.673809,1.999991,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Hungatella(100);
Otu194,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(100);Ralstonia(100);
Otu195,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Aerococcaceae(100);Aerococcus(100);
Otu230,0.005465,0.000119,0.005465,0.000676,1.00E-06,0.000676,0.693702,1.999991,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu231,5.60E-05,0,5.60E-05,0.000225,0,0.000225,0.765202,1.999991,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Brevundimonas(100);
Otu248,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Brucellaceae(100);Pseudochrobactrum(100);
Otu250,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Dermabacteraceae(100);Brachybacterium(100);
Otu252,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Mannheimia(100);
Otu298,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Castellaniella(100);
Otu302,0.000169,0,0.000108,0.000113,0,0.000113,1,1.999991,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Carnobacteriaceae_unclassified(100);
