OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu009,0.021524,0.000254,0.007969,0.016528,0.000544,0.013463,0.851713,2,1,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu028,0.011945,0.000161,0.006339,0.01172,0.000171,0.007557,0.983839,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu029,0.000113,0,0.000113,0.00015,0,0.00015,1,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu034,0.00169,1.00E-05,0.001616,0.00278,1.80E-05,0.002449,0.833506,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu037,5.60E-05,0,5.60E-05,7.50E-05,0,7.50E-05,1,2,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrio(100);
Otu039,0.020566,0.000527,0.011476,0.023815,0.00156,0.022801,0.945161,2,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu043,0.000676,0,0.000305,0.000601,0,0.00015,0.895414,2,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu046,0.001747,4.00E-06,0.001059,0.001878,2.00E-06,0.00074,0.952563,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu053,0.000732,2.00E-06,0.000732,0.000301,0,0.000301,0.758126,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);
Otu054,0.05764,0.00698,0.041773,0.031628,0.000936,0.017662,0.74954,2,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
