OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu136,3.80E-05,0,3.80E-05,8.50E-05,0,8.50E-05,0.640139,2.000014,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcaceae_unclassified(100);
Otu138,3.80E-05,0,3.80E-05,0.000169,0,8.20E-05,0.250897,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu140,3.80E-05,0,3.80E-05,5.60E-05,0,5.60E-05,1,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Catabacteriaceae(100);Catabacter(100);
Otu143,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);
Otu144,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Alcaligenaceae_unclassified(100);
Otu145,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu162,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu180,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Massilia(100);
Otu204,0,0,0,5.60E-05,0,5.60E-05,0.510196,2.000014,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Novosphingobium(100);
Otu205,3.80E-05,0,3.80E-05,0,0,0,0.428571,2.000014,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Acetobacteraceae(100);Acetobacter(100);
Otu214,0,0,0,8.50E-05,0,5.90E-05,0.265294,2.000014,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Enhydrobacter(100);
Otu230,7.50E-05,0,4.80E-05,0,0,0,0.18367,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu243,0,0,0,0.000225,0,0.000225,0.384919,2.000014,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Proteus(100);
Otu266,0.000113,0,0.000113,0,0,0,0.078712,2.000014,1,Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Sphingobacterium(100);
