OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu045,0.002962,1.90E-05,0.001641,0.00986,0.000236,0.005427,0.255135,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Anaerobiospirillum(100);
Otu046,0.000869,0,0.000262,0.001211,1.00E-06,0.000286,0.46873,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu049,0.004411,5.50E-05,0.002802,0.001972,6.00E-06,0.000835,0.494905,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu051,3.20E-05,0,3.20E-05,0.000563,2.00E-06,0.00047,0.295473,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);
Otu054,0.018191,0.001948,0.016682,0.000254,0,0.000167,0.325243,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu055,0.00132,2.00E-06,0.00051,0.000704,1.00E-06,0.000391,0.413905,1.999999,0.848503652,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);
Otu056,0.000129,0,8.30E-05,2.80E-05,0,2.80E-05,0.191741,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu060,0.001771,1.50E-05,0.001448,0.000592,0,0.000244,0.511324,1.999999,0.848503652,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu072,3.20E-05,0,3.20E-05,0.000254,0,0.000167,0.218216,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu073,3.20E-05,0,3.20E-05,0.000141,0,7.30E-05,0.22497,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu077,3.20E-05,0,3.20E-05,0.000113,0,0.000113,0.380525,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu080,0.000129,0,9.70E-05,5.60E-05,0,5.60E-05,0.427327,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu081,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu089,9.70E-05,0,6.70E-05,0.000197,0,9.90E-05,0.354587,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu090,0.000258,0,0.000143,5.60E-05,0,5.60E-05,0.212365,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Catenibacterium(100);
Otu098,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu102,9.70E-05,0,4.60E-05,0.000282,0,0.000158,0.297392,1.999999,0.848503652,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu105,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu115,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu121,0.001739,5.00E-06,0.000866,0.000873,1.00E-06,0.000261,0.414595,1.999999,0.848503652,Bacteria(100);Deinococcus-Thermus(100);Deinococci(100);Deinococcales(100);Deinococcaceae(100);Deinococcus(100);
Otu122,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999999,0.848503652,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
