OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu038,0.020187,0.000669,0.009773,0.013861,0.000208,0.005096,0.648325,2.000002,0.903725758,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);
Otu012,0.005634,2.00E-05,0.001679,0.008029,0.000133,0.004081,0.667205,2.000002,0.907953412,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu105,9.70E-05,0,6.70E-05,5.60E-05,0,3.70E-05,0.669612,2.000002,0.907953412,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu120,0.000258,0,0.000258,0.000113,0,8.50E-05,0.671096,2.000002,0.907953412,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);
Otu020,0.008275,2.60E-05,0.001925,0.00648,6.90E-05,0.002931,0.685157,2.000002,0.91797734,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu007,0.068096,0.001295,0.013604,0.08046,0.003753,0.02166,0.70241,2.000002,0.918513813,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu009,0.003864,1.10E-05,0.001246,0.002958,1.60E-05,0.001426,0.705229,2.000002,0.918513813,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu029,0.004862,9.00E-06,0.001129,0.003972,1.90E-05,0.00153,0.712181,2.000002,0.918513813,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu065,0.001417,0,0.000213,0.00124,1.00E-06,0.000304,0.705904,2.000002,0.918513813,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu084,0.000483,1.00E-06,0.000309,0.000676,1.00E-06,0.000301,0.726373,2.000002,0.923572527,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu103,0.000773,4.00E-06,0.000773,0.000423,0,0.000215,0.736181,2.000002,0.923572527,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu137,9.70E-05,0,4.60E-05,0.000141,0,7.30E-05,0.731376,2.000002,0.923572527,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Parasutterella(100);
Otu033,0.01143,9.00E-05,0.003582,0.013523,0.000142,0.004208,0.771819,2.000002,0.959558757,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu102,0.00029,0,0.000161,0.000423,1.00E-06,0.000328,0.782265,2.000002,0.963862232,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu021,0.004991,2.50E-05,0.001898,0.004226,1.20E-05,0.001245,0.797494,2.000002,0.973930726,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu050,0.000258,0,9.10E-05,0.00031,0,0.000147,0.818783,2.000002,0.981508345,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu059,0.000934,6.00E-06,0.000934,0.001465,1.60E-05,0.001433,0.813024,2.000002,0.981508345,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu230,0.000225,0,0.00019,0.000338,1.00E-06,0.000338,0.825036,2.000002,0.981508345,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu040,0.005763,7.00E-06,0.000965,0.006339,2.90E-05,0.001894,0.838048,2.000002,0.988466872,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu003,0.066744,0.003055,0.02089,0.072825,0.002435,0.017448,0.862361,2.000002,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);
Otu015,0.001256,3.00E-06,0.000604,0.001183,3.00E-06,0.00063,0.947687,2.000002,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu025,0.015132,0.000121,0.004163,0.014368,0.000121,0.003883,0.919313,2.000002,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu031,0.007824,5.90E-05,0.002909,0.007832,7.90E-05,0.003134,0.991711,2.000002,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu034,0.005216,2.40E-05,0.001852,0.005719,1.80E-05,0.001512,0.869843,2.000002,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
